Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester,Dropout,is_female,has_internet_access,has_part_time_job,has_scholarship,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD,Parental_Education_Unknown
21.5,25000.0,5.75,75.7,3,56.0,7.9,2.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0
21.1,26915.0,5.92,68.7,0,23.2,2.8,2.88,3,0,1,1,0,0,0,0,1,0,0,1,0,0
19.6,25000.0,2.57,82.7,0,17.4,7.0,0.86,1,0,0,1,0,0,0,0,1,0,0,1,0,0
25.7,33102.0,2.96,86.1,4,24.5,5.9,2.4,2,0,0,1,1,0,0,0,1,0,0,0,0,0
22.4,28519.0,4.65,76.8,2,61.5,3.3,4.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
17.0,67228.0,2.38,83.1,0,33.1,4.9,1.84,2,1,1,1,1,0,1,0,0,0,0,1,0,0
21.4,38358.0,3.2,73.3,2,17.7,5.2,1.77,1,1,1,1,1,0,1,0,0,0,0,0,0,0
19.5,39128.0,4.31,80.2,0,20.5,6.6,2.82,2,0,1,0,0,0,1,0,0,0,0,0,0,0
22.9,59820.0,3.11,90.7,1,9.0,4.3,3.78,1,0,1,1,1,0,0,1,0,0,0,0,0,0
19.3,25000.0,3.7,80.1,4,36.5,6.6,1.5,2,1,1,1,1,0,0,0,0,1,0,0,1,0
20.7,25000.0,2.87,76.8,1,15.0,5.6,0.85,2,0,1,1,1,0,0,0,1,0,0,0,0,0
22.1,61340.0,2.77,92.7,1,43.3,6.3,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0
22.9,32257.0,4.61,83.6,0,39.5,3.9,3.18,2,0,1,1,1,1,0,0,1,0,0,1,0,0
18.4,32325.0,3.87,78.0,0,28.8,5.1,1.96,3,0,1,0,1,0,0,0,1,0,0,0,1,0
20.3,25000.0,4.16,75.1,1,44.8,5.7,0.0,3,0,0,1,0,0,0,0,1,0,0,0,1,0
20.0,25000.0,4.92,72.8,1,41.1,5.6,1.41,2,1,1,0,0,0,0,0,0,0,0,1,0,0
19.6,49416.0,4.24,85.4,4,31.9,5.4,2.17,1,1,0,1,0,1,0,1,0,0,1,0,0,0
24.9,53680.0,3.56,88.1,3,20.8,9.3,1.51,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21.9,47586.0,2.86,82.0,0,35.0,6.5,3.45,0,0,1,0,1,0,0,0,0,0,0,1,0,0
18.2,47848.0,4.58,80.4,2,34.9,6.8,2.7,3,0,0,1,1,0,0,0,0,0,1,0,0,0
23.0,29740.5,4.0,71.7,1,35.9,5.5,3.04,2,0,0,1,0,0,0,1,0,0,1,0,0,0
25.7,32174.0,5.14,70.7,1,30.9,6.5,2.1,3,1,1,0,0,0,1,0,0,0,0,0,0,0
23.3,26763.0,2.04,82.6,1,33.9,5.9,0.0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
17.7,61463.0,1.37,82.1,3,33.6,8.8,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
19.9,25000.0,3.04,85.3,2,46.3,5.4,1.93,2,0,1,1,0,0,0,0,1,0,0,1,0,0
23.8,37123.0,2.0,85.8,3,14.7,7.0,2.62,3,0,0,1,1,0,0,1,0,0,0,1,0,0
19.4,25000.0,2.33,78.7,0,18.0,9.3,0.22,1,1,0,1,0,1,0,0,0,1,0,1,0,0
22.0,25000.0,0.91,96.8,2,30.9,6.7,1.38,1,0,0,1,1,0,0,0,0,0,0,1,0,0
22.7,29740.5,4.0,73.3,2,20.9,5.5,1.86,0,0,1,0,0,1,0,0,0,1,1,0,0,0
19.0,25000.0,2.49,78.2,1,32.5,4.2,4.0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
20.9,47988.0,2.48,88.9,2,16.6,4.6,3.49,2,0,1,1,1,0,0,0,1,0,0,0,0,0
17.0,25000.0,3.14,76.9,3,18.5,6.2,1.94,2,1,0,1,0,0,0,0,0,0,1,0,0,0
18.7,29740.5,4.0,82.9,1,54.7,5.5,2.26,1,1,1,1,1,1,0,1,0,0,0,0,0,0
20.4,32193.0,3.66,77.7,2,27.2,6.6,2.13,0,0,1,1,1,0,1,0,0,0,1,0,0,0
18.3,25000.0,2.18,78.9,1,15.9,4.8,3.48,1,0,0,1,0,1,0,0,0,0,0,0,1,0
24.6,25000.0,5.28,71.6,3,28.6,5.0,1.82,2,0,1,1,1,0,0,0,1,0,0,1,0,0
17.9,34663.0,4.36,88.1,3,42.4,5.2,3.44,2,0,1,1,0,0,0,0,0,1,0,0,0,0
20.0,38455.0,4.54,88.3,0,44.5,3.1,3.8,2,0,1,1,0,0,1,0,0,0,1,0,0,0
21.3,26302.0,3.43,88.2,2,12.5,4.7,1.7,1,0,0,1,0,0,0,0,1,0,0,0,0,0
24.2,44629.0,5.4,78.6,2,20.8,4.6,4.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
17.8,27845.0,4.64,84.7,2,32.7,10.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
23.6,29977.0,4.25,98.0,0,29.6,7.2,1.02,2,1,0,1,1,0,0,0,1,0,1,0,0,0
21.0,34579.0,5.3,84.3,3,10.8,3.6,4.0,3,0,1,1,0,0,0,0,0,1,0,1,0,0
18.8,51855.0,1.83,72.8,2,12.7,2.7,1.06,0,0,0,1,1,0,0,0,1,0,0,0,0,0
22.0,25000.0,4.25,75.2,1,17.2,3.1,0.86,3,1,1,1,1,0,1,0,0,0,0,0,0,0
21.4,25000.0,3.13,74.8,0,8.7,8.0,2.14,2,0,0,0,1,1,1,0,0,0,0,0,0,0
19.7,25000.0,3.06,92.6,3,24.5,3.1,3.03,2,0,0,1,1,0,0,1,0,0,1,0,0,0
21.2,25000.0,5.04,85.2,1,44.3,8.4,2.04,2,0,1,1,1,0,1,0,0,0,0,0,0,1
20.2,69964.0,5.78,69.4,1,22.0,5.9,3.82,3,0,0,1,0,1,0,0,1,0,1,0,0,0
21.2,41925.0,5.65,92.4,1,43.0,5.1,3.74,1,0,1,1,1,0,0,0,1,0,0,1,0,0
22.5,25000.0,4.01,86.5,0,30.4,3.4,3.47,1,0,0,1,1,0,0,1,0,0,0,0,0,0
24.5,25000.0,3.58,83.4,1,27.8,7.8,2.14,2,0,0,1,0,1,0,0,0,0,1,0,0,0
18.3,37185.0,5.61,94.1,0,10.0,6.5,2.88,2,0,1,1,0,0,0,0,1,0,0,0,0,0
25.7,25000.0,2.72,80.2,2,44.0,7.1,3.13,2,0,1,1,0,0,0,1,0,0,0,0,1,0
17.0,25000.0,6.21,92.9,1,31.4,5.0,1.64,2,1,0,1,0,0,0,0,0,0,1,0,0,0
20.7,66634.0,3.5,64.3,1,10.8,6.7,0.96,3,0,0,1,1,1,0,0,0,1,1,0,0,0
22.3,25000.0,3.94,76.1,0,34.6,8.2,2.53,2,0,1,1,0,1,0,0,0,0,0,0,0,0
21.6,52723.0,3.31,88.3,1,22.9,6.6,2.01,1,0,1,1,1,0,1,0,0,0,0,1,0,0
19.6,63145.0,4.05,95.4,1,30.7,3.6,2.49,2,0,1,1,0,1,1,0,0,0,1,0,0,0
20.5,29740.5,4.0,72.3,3,32.9,5.5,1.37,0,0,0,1,0,1,1,0,0,0,0,1,0,0
19.9,25000.0,3.52,78.7,2,44.6,6.9,1.2,3,1,1,0,0,0,0,1,0,0,0,0,0,0
19.7,25193.0,4.2,83.3,1,16.5,8.5,1.85,3,0,0,1,0,0,0,0,0,0,1,0,0,0
22.9,25000.0,3.86,74.5,2,36.9,6.6,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
21.8,31972.0,0.76,79.9,3,45.9,7.5,1.64,0,0,1,1,0,1,0,0,0,0,0,0,0,0
19.5,26281.0,7.22,94.7,3,60.2,6.6,3.15,3,0,0,1,0,1,1,0,0,0,0,1,0,0
23.0,36914.0,6.06,73.7,1,42.6,3.1,4.0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
21.7,68745.0,2.49,80.1,4,34.3,7.0,2.02,3,1,0,1,0,0,0,0,0,0,1,0,0,0
22.8,48557.0,3.19,84.2,4,33.3,5.7,3.19,1,0,0,1,1,0,0,1,0,0,1,0,0,0
22.4,39877.0,3.78,85.7,4,48.6,9.1,2.0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
19.2,25000.0,4.86,75.1,3,26.6,2.9,2.29,1,0,1,1,0,1,0,0,0,1,1,0,0,0
19.8,38794.0,4.61,80.6,0,39.6,3.5,1.86,1,0,0,1,1,0,0,0,0,1,1,0,0,0
22.6,83581.0,2.57,79.7,2,56.3,6.8,1.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.3,29740.5,4.0,84.4,0,28.7,5.5,2.2,3,0,1,1,0,0,0,0,1,0,0,0,1,0
21.0,29740.5,4.0,72.6,4,5.8,5.5,1.59,2,0,1,0,0,1,0,0,1,0,0,0,0,0
21.3,27021.0,6.35,92.2,0,19.7,5.3,3.58,2,0,0,1,1,0,0,0,0,0,0,0,0,0
23.8,25000.0,3.21,84.1,0,33.5,5.9,2.42,1,0,1,1,0,0,0,0,0,0,1,0,0,0
19.7,48083.0,5.37,90.5,4,20.0,4.6,2.87,1,0,1,1,0,0,0,0,0,0,1,0,0,0
22.2,82936.0,4.49,77.4,2,25.8,7.3,3.19,1,0,0,1,0,0,0,1,0,0,0,1,0,0
20.6,47341.0,2.89,72.2,7,26.5,4.6,1.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0
20.5,25000.0,4.76,74.4,2,36.7,6.8,1.39,3,0,0,1,0,0,0,0,0,0,1,0,0,0
23.4,29740.5,4.0,87.6,1,18.6,5.5,4.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
22.8,32428.0,5.2,78.5,0,23.0,8.6,0.08,3,1,0,1,0,1,0,0,1,0,1,0,0,0
22.8,50207.0,2.99,69.0,2,46.9,1.7,3.28,0,0,1,1,0,0,0,1,0,0,0,0,0,0
23.9,25000.0,3.89,83.4,2,24.2,3.6,1.66,2,0,0,1,0,0,0,0,1,0,1,0,0,0
21.0,25000.0,5.05,79.4,4,38.7,9.6,1.51,2,0,1,1,0,1,0,0,1,0,0,0,0,0
22.5,161652.0,1.62,79.6,4,30.2,5.7,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
20.3,56794.0,2.5,68.3,2,29.7,4.3,2.23,1,0,1,1,0,0,0,0,0,0,1,0,0,0
21.7,59283.0,4.05,69.9,2,38.9,3.2,1.67,3,0,1,1,1,0,0,0,1,0,0,0,0,1
20.7,25000.0,4.23,77.6,0,7.7,4.7,2.97,2,0,0,1,1,0,0,0,0,0,0,0,0,0
21.2,25000.0,3.88,74.6,2,35.3,6.0,2.67,0,0,0,1,0,1,0,0,1,0,0,0,1,0
22.3,29740.5,4.0,62.400000000000006,1,36.6,5.5,3.45,3,0,0,1,1,1,0,0,1,0,0,0,0,0
19.2,25000.0,3.87,88.7,1,40.2,6.1,3.57,1,0,1,1,1,0,0,0,0,1,0,0,0,0
25.6,77671.0,5.33,73.5,2,25.5,2.3,2.13,2,0,1,1,0,0,0,1,0,0,0,1,0,0
18.8,69299.0,4.42,74.8,1,30.0,5.8,2.01,3,0,0,1,0,1,0,0,1,0,1,0,0,0
18.3,25000.0,2.55,77.8,2,5.0,6.1,3.6,2,0,0,1,0,0,0,0,1,0,0,0,0,0
23.5,86712.0,4.21,74.3,3,22.0,6.1,2.62,3,0,0,1,0,0,0,0,1,0,0,0,0,1
22.7,29657.0,3.9,80.3,2,32.1,5.6,2.23,3,0,1,1,1,1,0,1,0,0,0,0,0,0
22.4,140594.0,3.13,90.2,3,47.6,3.3,2.47,0,0,1,1,1,0,0,1,0,0,0,0,0,0
22.4,32429.0,2.03,79.7,4,52.1,3.8,1.75,1,0,1,1,0,1,1,0,0,0,1,0,0,0
21.0,42012.0,2.47,84.1,1,25.9,7.7,2.49,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19.0,68868.0,2.9,63.4,5,40.5,4.1,1.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21.2,63996.0,5.38,82.7,4,28.2,4.2,4.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
19.5,29740.5,4.0,93.8,2,10.6,5.5,1.65,1,1,0,1,0,0,0,0,0,0,0,0,0,0
23.1,27318.0,5.59,82.8,4,37.3,3.3,2.05,2,0,1,1,0,0,0,0,1,0,0,0,0,0
20.7,40477.0,2.67,83.0,2,52.0,6.6,1.36,2,0,0,1,1,0,0,0,0,1,0,1,0,0
19.2,25000.0,3.08,84.3,2,25.4,3.2,3.09,1,0,0,1,1,1,0,1,0,0,0,0,0,0
20.3,32574.0,3.27,94.5,3,19.1,7.5,0.49,3,1,1,1,0,0,0,1,0,0,0,0,0,0
21.9,25000.0,3.62,92.8,1,30.8,3.1,3.99,2,0,1,1,1,0,0,0,1,0,0,0,0,0
19.8,25000.0,4.31,73.8,1,28.5,5.0,2.76,1,0,1,1,0,0,1,0,0,0,0,1,0,0
19.2,30646.0,4.81,91.6,2,61.3,6.1,3.83,1,0,0,1,1,0,0,0,0,1,0,0,0,0
21.5,63409.0,5.63,93.0,2,42.1,6.9,2.22,2,1,0,1,1,1,0,0,0,0,1,0,0,0
21.5,51817.0,1.14,68.3,3,31.6,5.1,2.48,1,0,1,1,1,1,0,0,1,0,0,0,0,0
19.9,28307.0,6.63,82.2,2,5.0,4.2,4.0,3,0,1,1,1,0,0,0,1,0,0,0,0,0
20.0,84812.0,2.62,86.2,3,28.3,8.1,0.05,3,0,1,0,1,1,1,0,0,0,1,0,0,0
21.5,25000.0,4.13,59.6,0,52.2,5.8,1.61,1,1,0,1,0,0,0,0,0,0,0,1,0,0
17.8,29740.5,4.0,76.6,2,31.0,5.5,2.49,1,0,1,1,1,0,0,0,1,0,0,0,0,0
17.9,25000.0,4.83,76.3,0,39.9,2.2,3.49,2,0,1,1,0,0,0,0,0,1,0,0,0,0
19.4,25000.0,5.46,76.8,2,34.7,5.8,3.14,0,0,1,1,0,1,0,1,0,0,0,0,0,0
20.5,48532.0,5.32,90.4,0,24.2,5.5,3.37,2,0,1,1,1,0,0,0,1,0,1,0,0,0
21.7,25000.0,4.54,81.5,2,50.3,3.1,2.78,3,0,0,1,1,1,0,0,1,0,1,0,0,0
24.2,39206.0,4.98,85.4,0,32.3,4.1,3.71,3,0,1,1,0,0,0,0,0,0,0,0,0,0
22.9,79839.0,2.39,82.7,2,21.5,5.7,3.05,2,0,1,1,1,1,0,0,1,0,0,0,0,0
20.6,25000.0,3.08,100.0,3,30.3,6.3,2.99,2,0,1,1,0,0,1,0,0,0,0,0,0,0
21.0,39620.0,2.73,90.0,0,47.1,3.7,2.53,1,1,1,1,0,0,0,1,0,0,0,0,0,0
18.8,41084.0,0.92,81.9,3,12.2,3.7,1.07,1,1,1,1,1,0,1,0,0,0,0,0,0,1
21.0,25000.0,2.78,79.9,1,33.2,5.7,3.14,3,0,1,1,0,1,1,0,0,0,1,0,0,0
20.4,67005.0,2.65,76.4,2,30.9,4.0,4.0,3,0,0,1,0,1,0,1,0,0,1,0,0,0
21.7,25019.0,2.79,74.2,3,11.5,5.1,2.19,1,0,0,1,1,1,0,1,0,0,0,0,0,0
19.2,25000.0,4.87,72.4,1,39.2,8.7,0.78,1,1,0,1,1,0,1,0,0,0,1,0,0,0
22.1,29740.5,4.0,89.9,2,33.1,5.5,1.61,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24.4,40687.0,5.1,74.8,2,40.5,7.3,0.99,1,1,0,1,0,1,0,0,0,1,0,0,0,0
20.8,51801.0,1.96,87.1,1,43.7,3.3,2.31,1,0,0,0,1,1,0,0,0,0,1,0,0,0
21.9,67033.0,3.15,78.0,1,29.3,4.1,0.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
22.5,25000.0,3.49,76.0,1,23.3,4.1,2.73,2,0,0,1,1,0,0,0,0,1,0,0,0,0
20.1,62937.0,5.54,79.4,0,12.9,3.5,4.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
21.5,25000.0,4.08,96.3,3,22.3,2.3,4.0,3,0,0,1,1,0,0,0,0,1,0,0,0,1
21.0,29740.5,4.0,100.0,1,30.1,5.5,2.94,3,0,1,1,1,1,0,0,0,0,1,0,0,0
21.2,25256.0,2.57,79.1,0,18.4,6.2,1.54,3,1,1,1,0,0,0,0,0,0,0,0,0,0
19.3,25000.0,5.11,78.3,4,37.0,3.8,3.18,3,0,0,1,0,0,0,0,1,0,0,1,0,0
21.1,48693.0,3.92,89.6,2,19.2,4.2,2.66,2,0,1,1,0,0,1,0,0,0,1,0,0,0
22.1,34903.0,1.72,83.2,0,8.8,5.6,2.29,2,1,1,1,0,0,0,0,1,0,1,0,0,0
24.2,25000.0,4.91,76.8,0,23.1,5.5,1.25,0,0,0,1,1,0,0,1,0,0,0,1,0,0
23.1,44565.0,4.38,85.9,2,32.2,7.4,2.79,0,0,1,1,1,0,0,0,0,0,0,0,0,0
25.7,25207.0,3.55,88.1,0,14.9,7.5,1.85,1,0,1,1,0,0,0,1,0,0,0,0,0,0
19.3,25000.0,3.55,80.1,3,19.3,4.3,3.33,2,0,1,1,0,0,0,0,0,0,0,0,0,0
22.9,30614.0,2.61,80.3,0,22.4,5.4,0.15,1,1,0,1,0,0,0,0,0,0,1,0,0,0
21.4,39265.0,5.51,95.7,0,24.0,3.7,2.15,2,0,1,0,1,1,0,0,0,0,1,0,0,0
25.8,37568.0,4.95,75.4,2,33.6,8.2,1.28,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.2,25000.0,2.62,77.7,4,37.7,6.0,1.7,1,1,1,0,1,0,1,0,0,0,0,0,0,0
19.2,49428.0,4.07,78.3,3,24.3,7.3,3.92,3,0,1,1,0,1,0,0,0,0,1,0,0,0
19.7,26019.0,3.08,95.6,2,17.5,4.8,3.45,3,0,1,0,1,0,1,0,0,0,1,0,0,0
17.0,25000.0,2.34,66.2,1,31.6,7.3,1.71,3,0,1,1,0,0,0,0,0,1,1,0,0,0
19.8,25000.0,6.02,88.6,0,36.2,6.8,2.63,3,1,0,0,1,1,1,0,0,0,1,0,0,0
19.3,53632.0,3.54,81.8,2,49.4,7.8,0.83,2,0,1,1,0,1,0,1,0,0,0,0,0,0
21.3,29954.0,2.91,96.5,1,43.8,3.1,2.64,0,1,1,1,0,0,0,0,1,0,0,1,0,0
21.8,33743.0,2.45,84.8,2,14.9,5.6,2.27,1,0,0,1,0,1,0,0,0,1,0,1,0,0
25.1,55686.0,3.69,64.8,1,28.3,7.5,0.86,2,1,1,1,0,1,0,1,0,0,0,1,0,0
23.1,29740.5,4.0,94.9,1,35.5,5.5,2.45,0,0,0,1,1,0,0,0,1,0,0,0,0,0
19.7,25000.0,3.8,80.1,2,19.8,6.4,1.16,3,0,0,1,0,0,1,0,0,0,0,0,0,0
19.0,31004.0,5.57,65.7,0,25.8,6.5,2.47,2,0,1,0,0,0,0,0,0,1,1,0,0,0
22.1,35767.0,5.21,78.8,2,38.1,6.8,1.78,0,0,0,1,1,0,0,0,1,0,0,1,0,0
18.1,25395.0,4.63,82.3,2,33.0,6.1,3.22,3,0,1,1,0,0,0,1,0,0,0,1,0,0
25.0,71987.0,7.13,73.6,1,30.0,6.6,2.48,0,0,0,1,1,0,0,0,0,0,1,0,0,0
23.6,25000.0,4.33,69.7,1,22.2,6.3,1.24,1,1,0,1,0,0,1,0,0,0,0,0,1,0
20.0,58223.0,2.82,84.4,2,12.7,7.6,2.52,0,0,1,1,0,0,0,1,0,0,0,1,0,0
17.2,47796.0,5.09,72.0,4,26.3,4.2,3.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24.0,39107.0,4.18,73.8,3,28.9,6.1,1.97,3,0,1,1,1,0,0,1,0,0,0,0,0,0
20.7,25000.0,4.05,92.9,2,12.4,7.7,2.35,1,0,1,1,0,0,0,0,1,0,0,0,0,0
23.7,64237.0,4.38,79.4,3,30.6,4.1,1.97,2,0,1,1,1,0,1,0,0,0,1,0,0,0
17.5,25000.0,3.49,72.3,0,34.7,4.3,3.91,3,0,1,1,0,1,0,0,0,0,1,0,0,0
19.7,25000.0,6.43,74.8,3,21.7,6.4,4.0,0,0,1,1,0,1,1,0,0,0,1,0,0,0
21.0,26840.0,1.88,85.1,2,34.8,8.0,2.8,1,0,0,1,0,1,0,0,0,1,0,0,0,0
21.1,37966.0,5.06,85.4,3,33.3,5.3,2.57,1,0,1,1,0,1,0,1,0,0,0,1,0,0
20.0,43637.0,4.17,87.3,2,26.3,5.7,1.73,2,0,0,1,0,1,0,0,0,0,0,0,0,0
22.4,50803.0,4.59,88.4,4,25.0,6.2,1.96,3,0,1,1,0,1,0,0,0,1,0,0,0,1
18.7,48509.0,3.51,84.7,3,26.0,4.6,3.6,2,0,1,1,0,0,0,0,0,0,0,1,0,0
20.7,34605.0,5.97,86.9,1,19.7,9.4,2.63,0,0,1,1,1,1,0,0,1,0,0,1,0,0
21.3,38160.0,5.15,78.2,1,34.1,3.8,2.96,3,0,1,1,1,0,0,0,0,1,0,0,0,0
22.1,25000.0,3.0,73.1,1,19.9,5.7,1.46,1,0,1,1,0,0,0,0,1,0,1,0,0,0
22.6,25000.0,5.46,92.9,2,20.6,5.7,2.47,0,0,1,1,0,1,0,1,0,0,0,0,0,0
18.5,50883.0,4.39,89.0,2,36.0,1.6,3.63,0,0,1,1,0,1,0,0,1,0,0,0,0,1
17.6,49135.0,3.24,79.7,2,27.1,4.0,3.78,1,0,0,1,0,1,0,0,0,1,1,0,0,0
23.8,45903.0,1.8,76.7,3,30.7,3.1,1.87,1,0,0,0,0,1,0,0,0,1,1,0,0,0
21.7,25000.0,5.0,100.0,4,9.5,6.8,1.83,2,0,0,1,0,0,0,0,1,0,0,0,0,0
19.4,51344.0,3.06,74.8,3,23.7,2.5,2.96,0,0,1,1,1,0,0,0,1,0,0,0,0,0
24.4,29740.5,4.0,83.8,2,50.2,5.5,2.43,0,0,0,1,1,0,0,0,0,1,0,0,0,0
21.3,56750.0,5.9,76.6,1,8.6,3.4,4.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
23.6,25425.0,2.95,78.7,0,51.0,7.2,2.24,2,0,0,1,0,1,1,0,0,0,0,0,0,0
21.1,81675.0,5.75,76.0,0,33.1,3.0,2.72,2,0,1,1,1,0,1,0,0,0,0,0,0,0
25.5,25000.0,2.51,64.7,1,23.6,6.3,1.18,1,0,1,1,0,0,0,0,1,0,0,1,0,0
24.9,85652.0,5.93,85.1,0,27.5,7.2,2.24,2,0,0,1,1,0,0,0,0,0,1,0,0,0
20.5,25000.0,6.37,87.3,7,44.8,6.5,2.32,1,0,0,1,1,1,0,0,0,1,0,0,0,0
23.1,25000.0,5.17,76.7,0,5.0,3.3,3.57,3,0,0,1,0,0,0,1,0,0,0,0,0,0
22.4,33420.0,4.57,100.0,2,47.0,7.5,3.78,1,0,0,1,1,1,1,0,0,0,0,0,0,0
24.0,25000.0,5.16,84.3,1,33.2,6.5,3.11,1,0,0,1,0,1,0,0,1,0,0,1,0,0
18.9,28470.0,3.56,83.3,0,42.1,1.3,3.42,1,0,1,1,0,0,0,1,0,0,0,0,0,1
22.5,25000.0,2.27,85.1,4,9.0,5.7,0.24,1,0,1,1,0,1,0,0,0,1,0,1,0,0
23.3,25000.0,3.04,77.3,5,27.3,10.0,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.1,39820.0,6.97,74.2,1,5.0,7.5,1.51,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18.4,25000.0,2.49,75.9,4,44.4,4.6,2.4,0,0,0,1,1,1,0,0,0,1,0,1,0,0
17.0,25000.0,5.25,77.6,2,18.2,6.5,3.46,1,0,0,1,0,1,1,0,0,0,1,0,0,0
20.4,25000.0,3.86,86.5,0,18.0,4.8,3.61,1,0,0,0,1,0,0,0,1,0,0,0,0,0
22.6,25000.0,3.54,79.0,3,6.8,7.3,0.94,3,0,0,1,1,0,0,0,1,0,0,0,0,0
24.3,65314.0,6.2,86.9,5,35.3,4.0,1.21,0,0,0,1,1,0,0,0,1,0,1,0,0,0
21.2,25000.0,4.12,71.9,1,30.9,7.7,0.88,1,1,1,0,0,0,0,1,0,0,0,0,0,0
24.6,25000.0,5.21,76.8,1,21.0,7.2,2.49,2,1,1,1,0,1,0,0,0,1,1,0,0,0
18.0,33401.0,7.12,76.3,2,33.2,6.7,0.64,0,1,1,1,0,1,0,1,0,0,0,0,0,0
17.3,25000.0,3.73,51.5,4,20.6,9.2,0.49,3,1,0,1,0,1,0,0,0,0,1,0,0,0
20.9,29740.5,4.0,63.3,2,8.9,5.5,1.69,1,1,1,0,1,0,0,0,0,0,0,0,0,0
21.8,26970.0,4.92,73.7,2,25.6,7.3,2.15,1,1,1,1,0,0,0,0,0,1,1,0,0,0
20.9,36357.0,3.58,85.7,1,49.7,7.5,1.42,0,1,0,1,0,1,0,1,0,0,0,0,0,0
17.0,52379.0,4.64,87.9,0,41.7,6.8,1.37,1,1,0,1,1,1,0,0,1,0,0,0,0,0
20.8,51779.0,5.47,70.8,2,35.5,6.3,2.17,0,0,1,1,1,0,0,0,0,1,1,0,0,0
18.1,34200.0,5.02,80.0,1,32.9,4.3,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22.5,26993.0,4.15,71.8,0,25.6,4.3,1.84,3,0,0,1,0,0,0,1,0,0,0,0,1,0
21.8,100149.0,0.5,84.6,1,38.8,6.3,2.16,2,0,1,1,0,1,0,0,1,0,0,0,0,1
18.9,28005.0,2.12,76.5,2,36.8,6.6,1.36,3,0,1,1,0,0,1,0,0,0,1,0,0,0
19.9,25000.0,6.38,77.7,3,29.0,5.5,2.49,3,1,0,1,1,0,0,0,0,1,1,0,0,0
18.7,25000.0,2.76,80.3,0,32.4,4.6,3.87,2,0,1,1,1,0,0,0,0,1,0,0,0,0
20.9,25000.0,5.52,84.3,2,10.7,5.3,3.44,0,0,1,1,0,1,1,0,0,0,1,0,0,0
23.1,48677.0,2.41,82.4,2,24.2,5.4,3.44,3,0,0,1,1,1,0,0,1,0,0,1,0,0
18.8,25000.0,2.75,85.1,5,15.7,6.0,3.35,3,0,1,1,1,1,1,0,0,0,0,0,0,0
22.1,29631.0,4.88,87.8,2,15.5,5.1,2.58,1,0,0,1,0,0,0,0,1,0,0,0,1,0
19.8,26294.0,6.02,80.9,0,35.6,7.6,2.1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
19.3,114003.0,4.85,73.7,3,14.8,5.3,3.8,0,0,1,1,0,0,1,0,0,0,0,0,0,0
20.8,25000.0,4.46,69.2,3,39.2,4.3,3.66,1,0,0,1,0,1,0,0,0,0,1,0,0,0
18.7,25000.0,2.23,75.9,0,42.4,5.4,2.25,1,0,0,1,0,0,0,1,0,0,0,0,0,0
19.8,27401.0,1.23,83.8,0,29.3,3.5,2.52,0,0,0,1,1,1,0,0,0,0,1,0,0,0
18.4,26410.0,3.44,70.9,3,22.7,9.1,2.53,3,0,1,1,0,0,0,0,0,0,1,0,0,0
25.3,25000.0,4.2,90.6,2,42.4,6.7,0.86,2,1,1,1,0,0,0,0,0,1,1,0,0,0
21.1,28322.0,3.93,73.6,5,36.6,5.5,0.4,0,1,0,1,1,0,0,0,0,0,1,0,0,0
19.5,25000.0,6.87,81.1,3,44.3,8.0,2.41,3,0,1,1,0,0,0,0,0,0,0,0,0,0
21.5,36839.0,2.0,93.8,4,17.0,5.1,3.12,2,0,0,1,0,1,0,0,1,0,0,0,0,0
20.8,25000.0,3.6,80.5,3,26.9,5.4,1.39,2,0,1,1,0,0,0,0,0,0,1,0,0,0
